Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-8111.652	-8369.935	258.2828	0.104624	0.0199277	0.219008	0.016388	0.0307448	0.0207891	0.053454	0.0423745	0.00417375	0.0547727	0.0878784	0.0754618	0.0253093	0.116806	0.0671471	0.0376128	0.0244889	0.00383487	0.0628519	0.0356949	0.033887	0.0164567	0.0158383	0.00197596	0.02567	0.0886135	0.05086	0.0579718	0.00519377	0.0205419	0.0299689	0.0110481	0.00731709	0.0167346	0.0308126	0.0888037	0.00943436	0.0067018	0.002199	0.10205	0.00422081	0.0770544	0.00983123	0.0324653	0.0069746	0.0382446	0.0463249	0.0449322	0.0929624	0.0484802	0.154103	0.0287093	0.0151178	0.0260611	0.00428771	0.0719701	0.0752619	0.0146564	0.0599059	0.128088	0.138338	0.103177	0.135353	0.140766	0.0932275	0.119796	0.156403	0.248709	0.135841	0.12186	0.0182912	0.0698304	0.0184305	0.0842325	0.101811	0.00858914	0.0466287	0.0575736	0.0937357	0.164067	0.00964534	0.0635246	0.023689	0.0419447	0.0427146	0.0118626	0.0235227	0.0560638	0.095307	0.096127	0.024647	0.15012	0.0533341	0.0519885	0.0658482	0.0237952	0.0496062	0.0372186	0.0238047	0.0235779	0.0817939	0.028727	0.0701645	0.0374063	0.197253	0.0376459	0.0212453	0.0687859	0.0264373	0.0763218	0.0907134	0.0271083	0.020274	0.0148724	0.0204872	0.059573	0.00682938	0.0299045	0.0638501	0.00358244	0.14272	0.0479415	0.0184093	0.0583902	0.0266276	0.0109904	0.0623209	0.0259655	0.016684	0.030862	0.169359	0.0433766	0.0135422	0.125736	0.00113784	0.0191333	0.0250412	0.0422066	0.014125	0.733893	1.23284	0.7661655	1.233835	0.328409	0.580971	0.844152	1.18462	1.72126	3.04498	0.805134	1.610402	0.520874	0.0137525	0.00261944	0.028788	0.00215415	0.00404132	0.00273267	0.00702638	0.00557001	0.000548627	0.00719972	0.0115514	0.00991924	0.00332684	0.0153538	0.0088263	0.00494409	0.003219	0.000504082	0.00826171	0.004692	0.00445435	0.00216319	0.0020819	0.000259735	0.00337424	0.011648	0.00668541	0.00762022	0.000682706	0.00270018	0.00393933	0.00145224	0.000961811	0.00219972	0.00405023	0.011673	0.00124012	0.000880933	0.000289053	0.0134142	0.000554814	0.0101286	0.00129229	0.00426747	0.000916792	0.00502714	0.00608928	0.00590621	0.0122196	0.00637259	0.0202564	0.00377376	0.00198719	0.00342565	0.000563607	0.00946027	0.00989296	0.00192654	0.00787446	0.0168368	0.0181842	0.0135623	0.0177917	0.0185033	0.0122545	0.0157468	0.0205588	0.0326921	0.0178559	0.0160181	0.00240432	0.00917901	0.00242263	0.0110721	0.0133827	0.00112902	0.00612921	0.00756789	0.0123213	0.0215662	0.00126785	0.00835013	0.00311385	0.00551351	0.00561472	0.00155931	0.00309199	0.00736943	0.0125278	0.0126356	0.00323978	0.0197328	0.00701062	0.00683375	0.00865556	0.00312781	0.00652059	0.00489228	0.00312907	0.00309925	0.0107516	0.00377608	0.00922292	0.00491695	0.0259284	0.00494844	0.00279264	0.00904171	0.0034751	0.0100323	0.011924	0.00356331	0.00266496	0.00195494	0.00269298	0.00783071	0.000897703	0.00393086	0.00839292	0.000470901	0.0187601	0.00630178	0.00241985	0.00767523	0.00350013	0.00144465	0.00819191	0.00341309	0.00219307	0.00405672	0.0222618	0.00570173	0.00178009	0.0165276	0.000149566	0.00251501	0.0032916	0.00554794	0.00185669	0.616917	0.383083	7.607619
36	-8124.724	-8383.856	259.1316	0.142953	0.0124779	0.236313	0.00228906	0.041334	0.00683643	0.042256	0.0154932	0.0256493	0.0542732	0.0720842	0.0993294	0.0238512	0.108563	0.0382927	0.0231386	0.0343843	0.00380428	0.00397702	0.0291736	0.0194687	0.0189719	0.014253	0.0198887	0.0543129	0.135518	0.0272437	0.0185065	0.00762735	0.00837722	0.0107564	0.0156318	0.00728467	0.00990473	0.0422043	0.00750289	0.0262175	0.0100521	0.0260973	0.0547659	0.0400966	0.0625126	0.0108574	0.00310234	0.0171508	0.0318376	0.0844587	0.0330671	0.0556952	0.0346297	0.14716	0.00364124	0.0109835	0.0162811	0.00906852	0.0462959	0.0675219	0.0127697	0.0256593	0.172871	0.108713	0.110934	0.0841058	0.117395	0.0517652	0.0951211	0.0802357	0.222921	0.136895	0.0865423	0.0753616	0.0830963	0.118076	0.0174722	0.00921829	0.00516153	0.0622869	0.0171208	0.0370455	0.0198448	0.0566507	0.0244297	0.0227484	0.00836594	0.0601657	0.0321759	0.0431067	0.0824543	0.0448674	0.0086115	0.0340751	0.0266338	0.0137098	0.0713997	0.088731	0.0453109	0.085422	0.0189235	0.0412758	0.00861229	0.0645093	0.00160571	0.0387027	0.063748	0.133033	0.0644727	0.0514665	0.0768508	0.0191786	0.02522	0.114448	0.0444117	0.0425474	0.0174466	0.0479746	0.135656	0.0204617	0.0444868	0.0636699	0.0448252	0.0231718	0.0248199	0.140623	0.0395515	0.0171395	0.199122	0.0372639	0.120827	0.061778	0.169531	0.100706	0.0126709	0.00625137	0.0339746	0.0216271	0.0213569	0.00715354	0.114297	0.0290472	0.734539	1.23228	0.7411016	1.258898	0.303908	0.559412	0.834251	1.19868	1.78759	3.29047	0.8611975	1.698685	0.5215717	0.0201646	0.0017601	0.0333335	0.000322888	0.00583046	0.000964326	0.00596051	0.00218542	0.00361801	0.00765561	0.010168	0.0140111	0.00336438	0.0153135	0.00540146	0.00326387	0.00485014	0.00053662	0.000560986	0.00411514	0.0027462	0.00267612	0.00201048	0.00280544	0.00766122	0.0191158	0.00384291	0.00261048	0.00107589	0.00118167	0.00151726	0.00220497	0.00102755	0.00139713	0.00595322	0.00105834	0.00369817	0.00141793	0.00368121	0.00772512	0.00565591	0.00881785	0.00153152	0.000437606	0.00241924	0.00449092	0.0119135	0.00466435	0.0078562	0.00488477	0.020758	0.000513622	0.0015493	0.00229656	0.00127918	0.00653036	0.00952444	0.00180125	0.00361942	0.0243846	0.0153348	0.015648	0.0118637	0.0165594	0.00730184	0.0134175	0.0113178	0.0314446	0.01931	0.0122074	0.0106303	0.0117213	0.0166555	0.00246458	0.0013003	0.00072807	0.00878601	0.002415	0.00522553	0.00279924	0.00799099	0.00344598	0.00320883	0.00118008	0.0084868	0.00453864	0.0060805	0.0116308	0.00632887	0.00121471	0.00480653	0.00375688	0.00193387	0.0100714	0.0125161	0.00639142	0.0120494	0.0026693	0.00582224	0.00121482	0.00909949	0.000226497	0.00545929	0.0089921	0.0187653	0.00909433	0.00725971	0.0108403	0.00270528	0.00355746	0.0161437	0.00626458	0.00600161	0.00246096	0.00676716	0.0191352	0.00288627	0.00627518	0.00898108	0.00632292	0.00326855	0.00350102	0.0198358	0.00557901	0.00241765	0.0280876	0.00525633	0.0170435	0.00871422	0.0239136	0.0142053	0.00178733	0.0008818	0.00479236	0.00305066	0.00301254	0.00100906	0.0161224	0.00409731	0.629449	0.370551	7.08933
72	-8123.198	-8382.187	258.9886	0.166869	0.0208375	0.16074	0.0780962	0.0368116	0.028766	0.0236035	0.0408644	0.0180177	0.0289737	0.056343	0.0622145	0.0905884	0.0894813	0.0225527	0.0512823	0.0301752	0.0159613	0.00411358	0.007706	0.0237499	0.034604	0.00387987	0.00753946	0.0327075	0.113713	0.0364837	0.0143095	0.00680206	0.0208421	0.0365856	0.0166693	0.01896	0.00963321	0.056645	0.0215906	0.131022	0.0171233	0.0148033	0.0344965	0.0496507	0.0704982	0.0211161	0.00339871	0.0243019	0.0602341	0.0589492	0.0516381	0.047213	0.0480739	0.132814	0.0512252	0.0130475	0.0161179	0.00345013	0.0744456	0.0835077	0.0110378	0.0257456	0.145207	0.0687402	0.0717397	0.083157	0.155044	0.170394	0.188104	0.0872991	0.241833	0.151095	0.184367	0.0483324	0.101658	0.0354346	0.0246184	0.0256469	0.0136596	0.0331375	0.0197947	0.00983984	0.0857543	0.00179286	0.144577	0.019383	0.0110925	0.0173613	0.0125457	0.00696514	0.0399935	0.0920347	0.0486593	0.0175272	0.0804245	0.0289758	0.0591066	0.0733978	0.017319	0.0795658	0.0384699	0.0217977	0.0264023	0.0331984	0.020852	0.0648523	0.0282344	0.181399	0.0459338	0.0130737	0.0295285	0.0930101	0.0307088	0.064039	0.0405107	0.0573972	0.0441236	0.0430224	0.0290889	0.0434177	0.0446203	0.0220756	0.0111773	0.132756	0.0471919	0.0288225	0.0375834	0.0222664	0.0147645	0.084237	0.0649836	0.0522118	0.0107629	0.156436	0.0176359	0.0125582	0.0439257	0.00158205	0.0115689	0.0162839	0.0261694	0.0459127	0.834165	1.14511	0.7711336	1.228866	0.282029	0.539395	0.824821	1.21238	1.85393	3.54574	0.9152221	1.593584	0.6374034	0.0235598	0.00294199	0.0226945	0.0110262	0.00519734	0.0040614	0.00333252	0.00576954	0.00254388	0.00409073	0.00795492	0.0087839	0.0127899	0.0126336	0.00318416	0.00724041	0.00426036	0.00225353	0.000580785	0.00108799	0.00335319	0.00488565	0.000547789	0.00106448	0.00461789	0.0160548	0.00515104	0.00202032	0.000960365	0.00294263	0.00516543	0.00235349	0.00267691	0.00136009	0.00799755	0.00304832	0.0184986	0.00241759	0.00209004	0.00487047	0.00701005	0.00995346	0.00298132	0.000479855	0.00343112	0.00850429	0.00832288	0.00729065	0.00666588	0.00678743	0.0187517	0.00723235	0.00184215	0.00227564	0.000487114	0.0105108	0.0117902	0.0015584	0.00363495	0.0205014	0.00970525	0.0101287	0.0117407	0.0218902	0.0240574	0.026558	0.0123255	0.0341438	0.0213327	0.0260302	0.00682392	0.0143528	0.00500292	0.00347581	0.00362102	0.00192856	0.00467859	0.00279476	0.00138926	0.0121074	0.000253129	0.0204125	0.00273664	0.00156612	0.0024512	0.00177129	0.00098339	0.00564658	0.0129941	0.00687009	0.00247462	0.0113549	0.00409101	0.00834511	0.0103628	0.00244522	0.0112337	0.00543146	0.00307756	0.00372767	0.0046872	0.00294403	0.00915632	0.00398634	0.0256112	0.00648527	0.00184584	0.00416905	0.0131318	0.0043357	0.0090415	0.00571961	0.00810377	0.00622969	0.00607422	0.00410699	0.00613002	0.00629982	0.0031168	0.0015781	0.0187434	0.0066629	0.00406938	0.0053063	0.00314373	0.00208456	0.0118932	0.00917486	0.00737165	0.00151958	0.0220867	0.00248997	0.00177306	0.00620175	0.000223366	0.00163338	0.00229909	0.00369479	0.00648229	0.614433	0.385567	7.082787
108	-8118.206	-8377.391	259.1842	0.177175	0.022888	0.110587	0.0255932	0.0131846	0.0257651	0.0279345	0.0387361	0.00534034	0.0469276	0.0599134	0.0369417	0.0654234	0.0545195	0.0680046	0.0160564	0.0558672	0.0178197	0.0127426	0.0510297	0.0372027	0.0247706	0.0171869	0.00367631	0.0486289	0.114877	0.057905	0.0127771	0.0188083	0.00316655	0.0175493	0.007332	0.0216591	0.00838665	0.0249981	0.0674454	0.0428316	0.00528599	0.0461027	0.0506719	0.0301682	0.0309644	0.0352843	0.00276435	0.0057893	0.0262276	0.0622722	0.0605127	0.0477664	0.0614912	0.16435	0.0568674	0.0125802	0.0247611	0.0160625	0.0409198	0.0865427	0.000351307	0.0280785	0.163839	0.114044	0.0684018	0.117495	0.14949	0.191811	0.111448	0.108057	0.16432	0.0967181	0.111033	0.0884185	0.0469496	0.0346051	0.0329515	0.0529186	0.0308763	0.099657	0.0154364	0.0606967	0.098471	0.00455562	0.0767611	0.0551656	0.0200204	0.0237913	0.0415884	0.011155	0.0319999	0.171431	0.0801653	0.0349933	0.120612	0.0714667	0.0499292	0.080857	0.0193751	0.0588811	0.0717535	0.0250189	0.0339527	0.0278271	0.0664811	0.0364251	0.0623019	0.174901	0.0622219	0.0147154	0.0286875	0.0157805	0.0431948	0.0466086	0.0492963	0.0637603	0.000663557	0.047135	0.0904013	0.00886655	0.0596027	0.0103446	0.00591876	0.115302	0.0491927	0.0176738	0.0306599	0.0313306	0.0146279	0.0371504	0.0538776	0.0964492	0.00404599	0.190568	0.0503433	0.0382974	0.0484391	0.000110149	0.0369222	0.00907692	0.0285486	0.0137038	0.720683	1.2444	0.8015476	1.198452	0.32784	0.580479	0.843929	1.18493	1.72271	3.05027	0.8063887	1.495173	0.506747	0.0246761	0.00318773	0.0154021	0.00356449	0.00183628	0.00358844	0.00389059	0.00539498	0.000743777	0.00653585	0.00834445	0.00514507	0.00911186	0.00759322	0.00947135	0.00223626	0.00778091	0.00248184	0.00177473	0.00710717	0.00518141	0.00344993	0.00239371	0.000512019	0.0067728	0.0159996	0.00806473	0.00177953	0.00261952	0.000441022	0.00244418	0.00102117	0.00301657	0.00116805	0.00348161	0.00939347	0.00596538	0.000736207	0.00642097	0.00705734	0.00420168	0.00431257	0.00491422	0.000385005	0.000806305	0.00365286	0.00867296	0.00842791	0.00665268	0.00856419	0.0228899	0.00792022	0.00175211	0.00344861	0.00223711	0.00569912	0.0120533	4.89283e-05	0.00391064	0.0228187	0.0158835	0.00952668	0.0163641	0.0208202	0.0267145	0.0155219	0.0150496	0.0228856	0.0134704	0.0154641	0.0123145	0.00653892	0.00481963	0.00458933	0.00737025	0.0043003	0.0138797	0.00214991	0.00845354	0.0137146	0.000634485	0.0106909	0.0076832	0.00278834	0.00331353	0.00579223	0.00155361	0.00445679	0.023876	0.011165	0.00487369	0.0167983	0.00995354	0.0069539	0.0112614	0.00269847	0.00820068	0.00999348	0.00348451	0.00472877	0.00387562	0.00925917	0.00507311	0.00867711	0.0243594	0.00866597	0.00204949	0.00399545	0.00219783	0.00601596	0.00649142	0.00686576	0.00888023	9.2417e-05	0.00656474	0.0125907	0.00123489	0.00830117	0.00144075	0.000824336	0.0160587	0.00685132	0.00246152	0.00427016	0.00436357	0.00203731	0.00517412	0.00750381	0.013433	0.000563506	0.0265414	0.00701157	0.00533388	0.00674636	1.5341e-05	0.00514235	0.00126419	0.00397611	0.0019086	0.599226	0.400774	7.180031
144	-8113.084	-8372.389	259.3052	0.155269	0.0161918	0.181008	0.0952024	0.0306357	0.0329868	0.0276725	0.015977	0.00609169	0.0495782	0.0822209	0.105256	0.07668	0.0545828	0.0181576	0.0190175	0.0577046	0.0320987	0.0129674	0.026277	0.0500571	0.0201321	0.024854	0.00217172	0.0735439	0.0918877	0.0441594	0.0371788	0.0163832	0.00182313	0.0166214	0.00496949	0.00914198	0.00486238	0.0412852	0.0251327	0.030296	0.0164126	0.0156465	0.0354319	0.0165402	0.101132	0.00320224	0.0125175	0.0060846	0.0496967	0.0428539	0.0357748	0.0385082	0.0501875	0.0935715	0.0408035	0.0106614	0.0194787	0.0187555	0.0477089	0.0940684	0.0225857	0.0345713	0.120147	0.109409	0.0671182	0.151599	0.172018	0.110531	0.102399	0.116512	0.180235	0.0971634	0.124505	0.0408341	0.0708254	0.0127341	0.0667324	0.0771398	0.00213541	0.0304108	0.0042672	0.00203937	0.0855035	0.00231186	0.101616	0.0325572	0.0312957	0.0308538	0.0346873	0.0156142	0.07173	0.123855	0.0506963	0.021922	0.0971495	0.062521	0.0426715	0.0727127	0.0355534	0.0327345	0.0167169	0.00203545	0.0310281	0.00519351	0.0262989	0.0427584	0.0569179	0.198805	0.0663714	0.0278473	0.0531633	0.0575162	0.0112793	0.0906735	0.0205426	0.0292994	0.0138618	0.0286037	0.0790603	0.0187936	0.0544429	0.00819544	0.0332372	0.144539	0.0299305	0.0399217	0.0508553	0.0678009	0.027827	0.0481403	0.116962	0.0271836	0.0367687	0.19603	0.0363273	0.0220646	0.0604763	0.00168021	0.00898368	0.0141559	0.0313137	0.0271903	0.780537	1.19203	0.7529138	1.247086	0.298917	0.554913	0.832152	1.2017	1.80208	3.34541	0.8731692	1.656347	0.5729468	0.0223029	0.00232581	0.0260002	0.013675	0.00440054	0.00473826	0.00397491	0.00229495	0.000875015	0.00712146	0.0118103	0.0151191	0.0110144	0.00784032	0.00260818	0.00273169	0.00828874	0.00461069	0.00186265	0.00377446	0.00719024	0.0028918	0.00357005	0.000311948	0.0105639	0.0131988	0.0063431	0.0053404	0.00235329	0.000261877	0.00238752	0.000713823	0.00131316	0.000698436	0.00593025	0.00361008	0.00435174	0.00235752	0.00224748	0.00508946	0.00237585	0.0145267	0.000459973	0.00179803	0.000873998	0.00713848	0.00615557	0.00513872	0.00553135	0.00720897	0.0134407	0.00586105	0.00153141	0.00279794	0.00269406	0.00685295	0.0135121	0.00324422	0.00496586	0.017258	0.0157156	0.00964093	0.0217758	0.0247088	0.0158768	0.0147087	0.0167359	0.0258891	0.0139566	0.0178841	0.00586545	0.0101734	0.00182913	0.00958551	0.0110804	0.000306733	0.00436824	0.000612945	0.000292938	0.0122818	0.000332077	0.0145963	0.00467655	0.00449535	0.00443187	0.00498252	0.00224284	0.0103034	0.0177907	0.00728206	0.0031489	0.0139546	0.00898057	0.00612937	0.0104445	0.00510692	0.00470201	0.00240123	0.000292374	0.00445691	0.000746001	0.00377759	0.00614186	0.00817575	0.0285565	0.00953365	0.00400002	0.00763643	0.00826168	0.00162016	0.0130244	0.00295076	0.0042086	0.00199112	0.00410866	0.0113563	0.00269953	0.00782023	0.0011772	0.00477423	0.0207617	0.00429925	0.00573439	0.0073049	0.00973898	0.00399709	0.00691492	0.0168005	0.00390467	0.00528149	0.0281579	0.00521809	0.00316938	0.00868688	0.000241347	0.00129042	0.00203337	0.00449793	0.00390565	0.623543	0.376457	6.961804
180	-8125.747	-8384.767	259.0192	0.155593	0.0201367	0.15368	0.0741954	0.0719486	0.0518642	0.0315743	0.0265686	0.00436778	0.0913655	0.0801147	0.0422463	0.0444468	0.0708998	0.0354049	0.0708813	0.083184	0.0223394	0.0102346	0.0388859	0.0297742	0.0101773	0.0156044	0.00858121	0.0627947	0.0959912	0.00733076	0.027626	0.0214263	0.00167151	0.0174373	0.0163831	0.01629	0.041746	0.0360388	0.0330624	0.0652387	0.00293786	0.027131	0.0482561	0.0105443	0.129148	0.0102014	0.0141495	0.0253487	0.065378	0.0758733	0.0838096	0.035512	0.0415315	0.110929	0.0132409	0.0108997	0.0247893	0.0113851	0.0712129	0.0772831	0.0258939	0.0315194	0.168332	0.11318	0.0933565	0.102213	0.130256	0.0624623	0.117469	0.129651	0.193903	0.0871158	0.101563	0.0301236	0.0959777	0.0257733	0.0278254	0.047128	0.0120284	0.0184543	0.0130859	0.00705253	0.102462	0.0185868	0.121595	0.0132855	0.0300992	0.0223984	0.0446118	0.00603552	0.0265287	0.147046	0.0711206	0.0162193	0.0805694	0.0874958	0.0156174	0.0698783	0.0447346	0.0463805	0.0131421	0.00827955	0.0209381	0.0327653	0.0218517	0.0163434	0.0307332	0.177851	0.0835856	0.0287453	0.0390611	0.118893	0.0643652	0.0782256	0.0327675	0.00703129	0.0170586	0.0610845	0.0860703	0.0189854	0.0610042	0.028173	0.0346077	0.204057	0.00245948	0.0284783	0.0279392	0.0506726	0.00640729	0.0668102	0.0585354	0.00875434	0.077982	0.112677	0.0364912	0.00531589	0.0689257	0.0239954	0.0319145	0.0332193	0.0327829	0.0124454	0.79051	1.1833	0.7571067	1.242893	0.327288	0.580003	0.843713	1.18524	1.72413	3.05541	0.8076053	1.641636	0.5845466	0.02177	0.00281746	0.0215024	0.0103812	0.0100668	0.00725666	0.00441776	0.00371739	0.000611124	0.0127835	0.0112094	0.00591095	0.00621883	0.00992005	0.00495373	0.00991745	0.0116388	0.00312566	0.001432	0.00544078	0.0041659	0.00142397	0.00218331	0.00120065	0.00878601	0.0134307	0.00102569	0.00386533	0.0029979	0.000233871	0.00243976	0.00229227	0.00227924	0.00584095	0.00504242	0.00462598	0.00912796	0.000411055	0.00379608	0.00675182	0.00147533	0.01807	0.00142734	0.00197975	0.0035467	0.00914746	0.0106159	0.0117263	0.00496872	0.00581094	0.0155208	0.00185263	0.00152505	0.00346843	0.00159296	0.00996386	0.0108132	0.00362299	0.00441008	0.0235524	0.0158357	0.0130621	0.0143013	0.018225	0.0087395	0.0164359	0.0181404	0.0271302	0.0121889	0.0142104	0.00421478	0.0134289	0.00360611	0.00389323	0.00659398	0.00168297	0.00258207	0.00183093	0.000986766	0.0143361	0.0026006	0.0170131	0.00185886	0.00421137	0.0031339	0.00624193	0.000844468	0.0037118	0.0205741	0.00995094	0.00226935	0.011273	0.0122421	0.00218513	0.00977712	0.00625911	0.0064894	0.00183879	0.00115844	0.00292958	0.00458441	0.00305741	0.00228672	0.00430009	0.0248842	0.011695	0.00402194	0.00546528	0.0166351	0.00900574	0.0109451	0.00458472	0.000983793	0.00238678	0.00854673	0.0120427	0.00265638	0.0085355	0.00394187	0.00484218	0.0285509	0.000344122	0.00398459	0.00390916	0.00708993	0.000896486	0.00934785	0.00819006	0.00122488	0.010911	0.0157654	0.00510572	0.00074378	0.00964384	0.00335735	0.00446536	0.00464792	0.00458686	0.00174132	0.621447	0.378553	7.147122
